id	document	label
9322099	내가 좀 성격이 급해.	0
1066765	내 성격이 원래 급하긴 해.	0
10265703	차분한 성격의 사람이 부러워.	0
8993702	"성격이 급하다 보니까 말도 급하고, 더 과격하게 표현이 나가는 거 같아."	0
8354525	"친구 따라서 낚시도 가봤는데, 참을성이 없어서 한 마리도 못 잡았어."	0
473272	그거 지루해서 어떻게 기다리고 있나 몰라.	0
10272816	"식당 가도 주문도 제대로 못하고, 처음 보는 사람이랑 같이 있는게 죽기보다 싫거든. "	0
3263080	원래 제가 성격이 소심하긴 해요.	0
1853582	다른 사람한테 말도 잘 못 걸고… 	0
9770155	오프라인 쇼핑몰도 불편해서 주로 온라인으로 주문해요.	0
610060	본래 사람들 앞에 잘 나서는 성격이 아니야.	0
3195255	그냥 뒤에서 보는 게 편한 타입?	0
6181362	어렸을 때부터 내성적인 편이었어요.	0
8158353	원래 성격이 좀 내성적인 편이예요.	0
9882173	제가 성격이 센 편이 아니라..그런 말들에 대응을 잘 못해요.	0
4403150	원래 화 같은 거 안 냈고 그냥 엄청 조용했거든요.	0
7485059	원래 성격이 좀 내성적이고 소심한 편이긴 해.	0
1168586	평소에 말이 없고 소심한 편이야.	0
5546457	나는 내 이런 소심한 성격이 너무 싫어…	0
5049808	내가 워낙 새가슴이야.	0
9336738	안 그래도 소심한 성격인데 요즘 더 심해진 것 같아요.	0
7944896	소심한 성격이라서 선생님한테 버스 세워달라는 말도 못하고 결국 사고를 친거지.	0
6211648	제가 워낙 조심스러운 성격이거든요.	0
7062241	걸음마도 굉장히 늦게 뗐다고 하더라구. 한걸음 내딛는데도 한참을 생각했다나 뭐라나..	0
4455822	뭐든지 두번세번 알아보고 실행하는 편이야.	0
7731530	제가 평소에는 성격이 되게 소심한 편이거든요.	0
8106719	아무리 좋아해도 내 성격이 소심해서 고백도 못 하니까.	0
5692769	원래 성격이 되게 소심했어요.	0
9685960	제가 원래 성격이 좀 소심하거든요.	0
38336	처음에는 이게 제가 성격이 워낙 소심해서 그런 건 줄 알았거든요.	0
9248161	내가 성질이 좀 예민해. 	0
5729843	젊을 때부터 예민한 성격이었어요. 	0
9840584	외동딸이라 집에서 오냐 오냐 키운 것도 있고… 성격도 예민한 편이라 가리는게 많아요.	0
645383	"그동안 잘 몰랐는데, 내가 예민한 편인 것 같아."	0
8837936	원래 난 좀 예민한 편이야.	0
8762299	내가 생각해도 성격이 좀 예민한 편이긴 해.	0
7799915	예전부터 신경 쓰이는 일이 있으면 잠도 안 올 정도로 예민한 편이야.	0
5510339	생각보다 예민하다는 소리를 좀 많이 듣는 거 같아.	0
7720409	불면이 심해지니까 점점 성격도 날카로워지는 것 같더라구요.	0
6020882	성격도 좀 예민한것 같고…	0
2685082	평소에 좀 예민하다는 소리를 많이 듣긴 해.	0
4081890	제가 워낙 성격이 예민해요.	0
9443268	제가 어렸을 때부터 성격이 예민하단 소리를 많이 들었어요.	0
4303163	너는 왜 그렇게 쓸데없이 예민하니 이 소리 엄청 들었거든요.	0
713271	제가 예전부터 예민하단 소리를 많이 들었어요.	0
5304164	학교 다닐 때부터 그랬던 것 같아요. 남한테 싫은 소리 듣기 싫어서 엄청 신경쓰면서 살았던 것 같아요.       	0
577521	평소 완벽을 추구하는 편이예요. 	0
469013	성격 상 타고나길 완벽주의에요.	0
6880030	조금이라도 흐트러지거나 틀린 게 있으면 못 참는 편이에요.	0
3650369	뭘 하든 완벽하게 해야 한다는 주의긴 하지만 그런 줄은 몰랐어요.	0
9676965	나는 완벽하게 딱 맞아떨어지는 걸 좋아해.	0
10070171	나는 완벽주의자 성향이 있어.	0
8682585	나는 좀 모든 걸 완벽하게 하려는 성격이야.	0
8345161	완벽주의 성향이라 성적은 항상 좋았어요.	0
2164248	뭔가를 빼먹고 실수하는 걸 제일 싫어하거든.	0
10264886	나는 업무나 집안일이나 확실하게 처리하자는 주의였거든.	0
1110012	성격이 좀 완벽주의에요. 뭐든지 실수하는 게 너무 싫어요.	0
1447073	"어렸을 때부터 남들 갖고 있는 거 꼭 가져야 하고, 못 가지면 드러누워서 울고, 욕심이 많았대."	0
10272762	욕심이 많은 성격이에요. 	0
6017622	하고 싶은 것도 많고.	0
9790143	원래 욕심이 많은 성격이야. 뭐든 내가 더 가져야 직성이 풀려.	0
7104441	원래 성격이 지는거 싫어하고 승부욕이 강한편이에요.	0
6312071	제가 워낙 욕심이 많아요.	0
8176038	회사에서 사람들이 저보고 자기 중심적인 면이 있다는거에요. 	0
9648182	좀 자기 중심적인 면도 있어요.	0
7371200	자기중심적인 면이 있어요. 	0
9109777	뭐든 내 위주로 해야 마음이 편해요.	0
6824198	나 성격이 좀… 나만 생각하는 편인 것 같아.	0
8771215	원래 성격이 자립적이야.	0
3218802	힘든 일 있어도 딱히 남한테 기대거나 말하고 그러지 않아.	0
5451831	"말해서 해결되는 거면 그렇게 하겠는데, 말해도 바뀌는 것도 없고. 보통은 나 혼자 잘 처리해."	0
3645129	"혼자서도 잘 지내는데, 필요성을 못 느끼겠다고 해야 하나."	0
8610996	힘들어도 혼자 잘 이겨내는 타입이야. 세상은 어차피 혼자 살다 가는 거니까요.	0
9893096	그래서 자연스럽게 혼자 알아서 하는 성격이 됐어요.	0
365094	안 좋은 일을 빨리 겪다 보니 나이또래에 비해 성숙한 편이었죠.	0
9641553	시아주버니가 문제가 많은 사람이었어.	1
6723120	그래서 시부모님을 저희가 모시고 살았어요. 	1
7471179	결혼 초에는 시할머님까지 계셨어요.	1
8747477	시갓집이 완전 시골에 있긴 하거든?	1
4507186	얼마 전에 시누이가 애를 낳았거든요.	1
6049750	근데 엄청 비싼 산후조리병원에 들어간 거예요.	1
6635608	솔직히 그럴 돈 없거든요. 집이 그렇게 잘 사는 것도 아닌데.	1
8811106	시누이는 이혼하고 집에 있는데 아무 것도 안 해요. 내가 하지.	1
3025997	이번 어머니 생신 때 남편 고모님도 오셨었어요.	1
6839445	남편이 목장을 구경시켜주고 시갓집에 인사를 하러 가자고 하더라고.	1
6148570	"나는 남편이 막내여서, 시부모님 모실 일은 없겠구나 생각했었어."	1
9409372	둘째 아주버님은 아예 비혼주의야. 자기 혼자 살겠대!!	1
9930694	시댁에는 성병 얘기까진 안 했어요. 너무 자존심 상하니까요.	1
8598908	근데 시댁에서… 며느리가 잘못 들어와서 그런 거라는 거예요.	1
8198050	그런데 언제는 시누이가 들이닥쳐서 제 속옷을 가져가는 거예요.	1
8659961	시댁에서 저에게 바라는것두 너무 많구.	1
1501267	남친 엄마가 미친 싸이코 또라이 같아.	1
7081343	"나한테 넌 학비 대면서 돈 안 내놓냐, 요즘 예단 1억 정도 한다더라, 우리 서울 올라갈 테니 집 해놔라 이런 말을 하는 거야."	1
9382784	시댁이 집이랑 가깝기도 하고… 어르신들이니까 잘해드리자 싶었는데 어쩜 저한테 그러시나 몰라요.	1
4402439	남편이 출장 가고 집에 나밖에 없는데 시어머니가 자꾸 찾아와.	1
9889935	어머니가 자꾸 남편이랑 나 사이를 방해하는 것 같아요.	1
8794022	그 이후에도 시댁과 많은 갈등이 있었어요.	1
8648367	하루종일 시어머니랑 같이 있으려니 숨이 다 막혀요.	1
10219402	그 늙은네가 사람 약 올리는 짓을 어찌나 잘하는지…	1
4524652	진짜 기분 나쁜 거는 어머니가 저한테만 오래된 밥을 퍼줘요.	1
5766777	"저 딴에는 진짜 잘하고 있는 건데, 작년에는 저보고 큰며느리로서 뭘 그렇게 짜다리 잘한 게 있냐고 뭐라고 하시고…"	1
4507980	"처음에는 편하게 시어머니, 시아버지를 대했다가 시어머니에게 혼난 후로는 더 그런 것 같아요.."	1
9066258	"저는 집을 구해서 따로 나가 살았으면 했는데… 사정이 안 돼서 시동생, 시아주버니랑 같이 살게 됐어요."	1
9217872	아주버님이 그것 때문에 몇 억씩 대출을 받았었어. 근데 알고보니까 애아빠가 그 돈을 다 갚고 있는거야!	1
9197016	아주버님 사정이 많이 어려운것 같긴 한데.. 우리도 애 둘 키우면서 사정이 넉넉하지 않거든.	1
306197	아주버님이 그것 때문에 몇 억씩 대출을 받았었어. 근데 알고 보니까 애 아빠가 그 돈을 다 갚고 있는 거야!	1
5184493	아주버님 사정이 많이 어려운 것 같긴 한데.. 우리도 애 둘 키우면서 사정이 넉넉하지 않거든.	1
9908883	"이번에 카페 알바를 하는데, 같은 시간대에 2명이나 같이 일하거든. "	0
9469617	원래는 없었는데 편의점 알바 한 후부터 이렇게 됐거든.	0
8927733	애기들한테 영어 가르치는 알바를 소개 받았어요.	0
5018693	카페에서 일하면 재밌을 거 같아서 알바 지원서를 냈어요.	0
5643874	실업계 고등학교를 졸업하고 바로 아르바이트를 시작했어.	0
6493354	살이 빠져서 그런지 카페 알바 면접을 봤는데 오라고 하더라구!	0
9589147	처음 도서관에서 단독근무 할 때는 혼자 일해서 굉장히 좋았거든.	0
6306108	그런데 도서관이 너무 조용한거야.	0
9971439	사람들은 대학입시에 각종 자격증.. 고시공부고.. 취직시험..엄청 치열한데.	0
6286844	틈틈히 알바도 하면서 준비했지.	0
47070	모리라고 고양이를 키웠어. 	0
5867438	고양이가 물거나 할퀼 수도 있지 않나? 	0
9910131	고양이가 사람 말을 들으면 그게 사람이지 고양이야?	0
4814859	"아니, 집 오니까 버찌가 없는 거야."	0
1434361	그러니까 문 열린 사이에 나가버렸다는 거야.	0
8912619	일부러 밀어 내지 않는 이상 걔가 어떻게 나가?	0
10117917	병원 가는 것도 싫어하는 앤데 어떻게 나가겠냐고.	0
4481134	쥐돌이도 못 가지고 노는 애가 물긴 뭘 물어.	0
5973112	그런 날은 개 산책도 절대 안 시켜요.	0
3789038	"오빠나 엄마는 싫어하고, 반대했는데, 내가 다 알아서 한다고 하고 겨우 집에서 키우고 있었거든."	0
9554602	시험 공부 하느라 밤 늦게 집에 들어갔는데 모리가 없는 거야. 	0
10243422	뭔가 느낌이 이상해서 어디갔냐고 난리치니까 사나운 애를 어떻게 계속 두냐고…	0
7945482	그러다 다른 집 사람까지 물면 어떡하냐고 아는 고양이 키우는 사람한테 줘버렸다는 거야.	0
7989452	아니 어떻게 나한테 말도 없이 그렇게 한 건지 진짜 이해가 안 갔어. 	0
7579297	다시 고양이 찾아온다니까 그럴 거면 나도 집 나가래. 	0
7729341	내가 그렇게 애지중지하는 거 잘 알면서 어떻게 그럴 수 있지? 	0
3201466	알고 보니까 내가 학교 간 사이에 가족들이 밖에 내다버린 거였어.	0
1548845	"어렸을 때 내가 자는 걸 보고 엄마가 잠깐 외출했는데, 그 사이에 내가 깬 거야. "	0
5162278	초등학교 때 다른 애들보다 키도 크고 좀 성숙했거든. 	0
1744503	초등학교 2학년 때였을 거에요. 엄마는 계속 집에서 누워만 있었던 것 같아요.	0
3400086	내가 광주에서 태어나서 중학교까지는 거기서 다녔거든?	0
10018303	고등학교 때는 친구들이랑 우루루 몰려다니는 걸 좋아했어.	0
9751077	친구랑 놀다가 집에 왔는데 아무 소리도 안 나고 이상한 냄새가 났어요.	0
6666723	2살때 있었던 일도 기억이 나.	0
8612348	"제가 되게 어렸을 때, 한 두세 살 쯤?"	0
7207225	숨바꼭질 할 때도 맨날 밖에 있다 걸려서 술래였어요.	0
6091667	스물한 살 때 회사 워크샵으로 용평을 갔었거든요.	0
5909694	중학생 때 우리 반이 합창을 하게 됐거든?	0
2190407	내가 어렸을 때 살던 동네가 되게 시골이었거든?	0
10024902	그래서 나도 어렸을 때부터 당연히 법조인이 돼야 한다고 생각했어.	0
10041583	되게 어릴 때… 한 열 살 때부터 그랬던 것 같아요.	0
3759325	너무 심하게 당해서 그 후 더 이상해진 것 같아.	0
8939603	어릴때는 철이 빨리 들었다는 얘길 들었어요.	0
9379046	그냥 불안해. 특별한 이유가 없어도.	0
9193030	어렸을 때부터 생각했어요.	0
8606976	중학교 때 좋아했던 친구에게 고백한 적이 있었거든요.	0
5465496	친구로 지내고 있었는데 숨길 수 없을 만큼 좋아하게 돼서...	0
1368076	주체할 수 없어서 고백한 순간 그 친구의 표정을 잊을 수가 없어요.	0
8937645	열여덟살이었어요. 분명 열여덟살이었는데…	0
8513627	가족끼리 다 아는 동네 아저씨였어요.	0
4882150	학생 때는 잘 나갔었는데.	0
8519922	그때는 이 년 전 이고 너무 어려서 서로 아무 말 안 했던 것 같아.	0
10254870	중 3때 였어. 불과 열여섯.	0
5980427	어릴 때 거기 미용사님이 그렇게 멋있어 보일 수가 없는 거예요.	0
6846390	어릴 때 집이 되게 잘 살았어요. 아마 학교에서 제일 잘 살았을 걸요.	0
8320819	옆집 아주머니가 저를 알아보고 구해주셔서 다행이었죠.	0
8938368	물론 그 때 선생님이 엄청 뭐라 하긴 했는데 그냥 그러려니 했어.	0
7271057	근데 초등학교 6학년때인가…	0
9425545	어렸을 때 집안 형편이 진짜 안 좋았어요. 	0
2875125	"그 좁은 방 두 칸 짜리에 삼남매에 엄마, 아빠, 할머니까지 여섯 식구가 살았어요."	0
7804699	어렸을 때 집이 그렇게 잘 사는 편이 아니었어. 	0
6106658	다 쓰러져가는 판자집 같은 데서 다섯 식구가 살았어. 	0
7548196	어렸을 때 집안 사정이 좀 안 좋았어.	0
7731974	사는 곳도 거의 달동네였고 먹는 것도 변변치 않았거든.	0
9248828	학교에서 연탄을 떼던 건 내가 유일할 정도로 가난했지.	0
9231764	여자친구는 만난 지 2년 정도 됐는데… 포항에 있거든요.	1
8923181	여자친구랑은 원래 건너건너 알던 사이였어.	1
9629226	여자친구랑 떨어지기가 싫었어.	1
10072104	1년 만난 여자친구가 있어. 내가 진짜 사랑하는 여자야.	1
9059607	아는 형 결혼식에 갔다가 피로연에서 지금 여자친구를 처음 만났어.	1
9385303	지금 여자친구랑 만난 지 1년 좀 넘었어요.	1
5392224	"여자친구는 광주에 있고, 난 서울이라 주말에만 만나거든."	1
1115528	여자친구는 소개팅으로 만났거든요.	1
2699804	근데 왜 헤어졌냐면… 그 때 기념일에 분위기가 되게 좋았어요.	1
5737123	해보라고 했더니 걔가 사실 자기가 남자라는 거예요.	1
9607772	예전에 회사 들어가기 전에 잠깐 사귄 여자친구가 있었는데.	1
9564757	걔를 이 때 잠깐 만났어요. 그 때 좀 안 좋게 헤어졌거든요.	1
5446271	꼭 여자친구만 문제가 아니야.	1
7900454	사실 내가 지금 여친을 좋아해서 만난 게 아니거든.	1
7748043	아무튼 그런데 여친이 연수 때문에 지금 포항 가 있거든.	1
4810535	지금 여자친구를 만난 지는 한 일 년 정도 됐어요.	1
4925510	만나고 나서 진짜 딱 너무 잘 맞는다 싶어서 결혼하고 싶더라구요.	1
2365	둘 다 아직 학생이지만 그래도 마음이 잘 맞으니까…	1
3372204	엄청 설득했는데 두 분 다 저희를 못 믿겠다고 하시더라구요.	1
5077244	지금 여친은 건너서 알게 됐는데 친구의 친구였거든.	1
2671375	내가 여친을 고딩 때 만나서 계속 사귀고 있거든.	1
1378031	그래서 이렇게 된 이상 같이 해결했으면 좋겠는데 걘 싫대.	1
6950663	아무튼 그런데 여친이 연수 때문에 지금 포항 가 있거든.	1
867709	원거리 연애라 그런가? 크게 심리적으로 가깝다는 느낌이 안 들어요.	1
343464	2년동안 사귄 여자친구가 있어요. 남들은 이정도 사귀면 깊은 관계라고 하던데…	1
118429	제 생각에 우리는... 크게 가깝지는 않아요. 항상 거리를 유지하려고 해요. 그게 편하니까요.	1
10005423	그렇게 간 지 좀 됐는데 서로 연락은 해. 근데 친하진 않아.	1
6060610	그렇게 간 지 좀 됐는데 서로 연락은 해. 근데 친하진 않아.	1
6634781	그래서 여자친구랑 인천에서 먼저 살림을 차려버렸어요.	1
9839899	그리고 인천으로 올라와서 여자친구랑 동거를 시작했어.	1
10225160	결국 집 나와서 여자친구랑 동거 중이야.	1
2905913	여자친구랑은 건너 건너 아는 사이였어요.	1
8329735	여자친구랑 동거 중이예요.	1
7957379	거의 자취방에서 살다시피 하니까 차라리 동거를 하는 게 낫겠다 싶어서 같이 산지 한 달 됐어.	1
8142583	그래서 일단 잘 살 수 있다는 거 보여드리려고 9개월 전부터 같이 살고 있어요.	1
9668354	여자친구도 그 즈음에 할 일이 없어서 저랑 같이 내려가서 살았어요.	1
7992785	그래서 종강하자마자 바로 인천으로 와서 방학 내내 여친이랑 지냈어.	1
8548163	그래서 방학 때 여친 자취방에서 계속 같이 지냈어요.	1
2407934	여친이랑 헤어진 지 벌써 3년이라니.. 시간 진짜 빠르네.	1
3655973	근데 한 달 지나니까 그 애가 나랑 만나는 게 아무리 생각해도 아닌 것 같대. 그래서 놔줬어. 	1
8567693	3년 전엔 진짜 힘들었어요. 여자친구랑도 헤어지고.	1
4016771	"서로를 위해서 헤어지는 게 맞겠다, 그런 생각이 들었어요. "	1
7916532	3년 간 사귄 여친이랑 헤어진 지 한 달 됐어요.	1
3822640	"결혼 얘기 오가다가 뭔가 맞지 않았고, 더 진행되기 전에 헤어지기로 했네요."	1
5598949	그래서 나도 피곤하다 이제 그만하자 하고 헤어지자고 했어요.	1
8589026	저한테 사귄 지 1년 된 사람이 있어요.	1
164627	그래서 다음날 바로 사귀자고 말했어.	1
1190014	한 번 같이 술자리를 가진 다음에 급속도로 가까워졌어요.	1
7321020	그러다 보니 자연스럽게 마음이 생기더라.	1
1516872	되게 훈남이고 매너도 좋아.	1
9838626	"너무 오랫동안 못 봐서 보고 싶어서 죽겠다고, 작년엔 같이 수업도 들었는데 이번 학기는 너무 힘들다는 거야."	1
5925792	"이제 마음도 알았겠다, 더 이상 애태울 필요가 없겠더라고요."	1
5278100	그때 어? 뭐지? 싶었는데… 그래도 좋아한다고 말을 했거든요?	1
7241797	"어려운 발음이 있으면 그런 것도 다 고쳐주고, 맛있는 식당도 알려주고… 그러면서 사이가 가까워졌어요."	1
8960203	"그리고 걔가 저를 드라이브를 시켜준 날, 처음으로 키스를 했어요."	1
8189100	눈이 높은건 아닌데 나만의 기준은 있는것 같아.	1
4883737	얘기가 잘 통해서 술 한잔하게 됐고 얼결에 사귀게 된거죠.	1
4753148	따로 만나서 영화도 보고 밥도 먹고… 연락도 주고 받아요.	1
5728322	"거리가 꽤 되어서.. 난 서울, 여친은 포항.. 그래도 서로 극복할 수 있다고 믿었어."	1
7212328	둘 다 성격이 직설적이지 못해서 헤어지잔 말을 한 적이 없어.	1
8222097	지금 기회를 잡아야겠다는 생각에 적극적으로 대시해서 사귀게 됐어.	1
8359458	연애에 관심이 없는 건 아닌데 딱히 마음에 드는 사람이 없어요.	1
8748719	얼마 전에 친구가 소개팅을 시켜줬는데 제 스타일은 아니라…	1
6575158	그래서 마음 맞는 사람 찾기가 더 힘든 것 같아요.	1
5295636	마음에 드는 사람 있으면 만나긴 할 것 같아요.	1
8291487	"보면 볼 수록 똑똑하고, 젠틀하고… 수업을 들으러 가는데 너무 설레더라고요."	1
6823939	처음부터 서로 끌렸던 거 같아요.	1
6826296	학기가 끝나고 제가 먼저 고백을 했어요.	1
8018121	결국 그 다음 방학부터 사귀기 시작했어요.	1
5475281	걔한테 제가 송 선배 좋아한다고… 그런 식으로 말한 적도 많거든요.	1
8621573	학교 선배가 꼭 소개시켜주고 싶은 사람이 있다는 거야.	1
4790260	나보다 나이도 적당히 많고… 또래보다 성숙해 보여서 좋았어.	1
8788684	그래서 몇 번 만나다가… 스키도 가르쳐준다고 해서 같이 스키장에 놀러를 갔어.	1
9933678	딱 하룻밤만 같이 보냈거든?	1
5432639	일주일 내내 끙끙대다가 애인한테 털어놨어요.	1
5788930	그 모습이 듬직하고 믿음직해 보였어요.	1
4683664	뭔가 승부욕이 생긴 거지… 두고 봐라. 네가 나를 안 좋아하고 배기나!	1
1135780	처음부터 좋아했어. 처음 본 순간부터 운명처럼 끌렸던것 같아.	1
7777261	근데… 얘 없는 동안 인터넷에서 만난 남자가 있어.	1
9264094	오랜만에 고향 친구들 만나는 자리여서 인사하다가 그 때 잘 돼서 사귀게 됐지.	1
2353630	평소에 아는 언니가 사람을 한명 소개해 줬거든요. 나이도 있고 별 기대를 안 했는데.	1
9392260	신기하게 나이를 먹어도 연애감정이 생기는 거에요.	1
914034	누굴 만나니깐 외롭지는 않더라고요.	1
8142729	다행히 그분이 성격이 좋아서 가까워지게 됐어요.	1
7311115	근데… 얘 없는 동안 인터넷에서 만난 남자가 있어.	1
7446802	사귈 때는 좋았어요. 오빠가 이것저것 잘 알려주고 다정하고 그래서…	1
2048300	저는 정말 맹세코 바람 안 피웠거든요…	1
10199679	그 오빠가 나랑 사귈 때 있었던 일을 올려서 사람들이 다 알아버린 거야.	1
6723373	"과CC였는데, 좀 안 좋게 헤어졌어."	1
5541892	주변에서는 잘 헤어졌다고 하는데 전 아니에요.	1
7247658	서로 안 맞는 부분이 많아서 헤어졌어요.	1
9860178	"나는 말로만 헤어지자고 하는 줄 알았는데, 못 참겠다고 짐 싸서 나가버렸어."	1
7989079	유학 준비해야 해서 못 만나겠다고 하는데 할 말이 없더라구요.	1
10101918	애인이랑 헤어졌어.	1
5733261	친구처럼 잘 지내다가 제가 너무 조건을 잰다는 이유로 헤어졌어요.	1
2332697	작년에 학교 대숲이 나랑 그 오빠 헤어진 걸로 난리 났었거든.	1
9873818	열여섯 살까지는 캐나다에서 지냈어요. 	0
8579585	졸업하고 4년 정도 호주에서 유학을 했어요. 	0
606203	"전문대 졸업하고, 호주로 유학을 갔어요."	0
9150891	저는 미국 유학 중이고. 작곡 전공이거든요.	0
9719102	독일에서 공부한 지는 이제 한 3년 정도 됐어요.	0
5342102	처음에는 좋았어요. 좋아하는 나라에 유학 온 게 너무 좋아서.	0
9683877	좋은 기회가 생겨 미국에 교환학생으로 가기도 했어.	0
8568555	지금 미국에서 유학 중이에요.	0
8236930	그러고 난 다음에 미국으로 어학 연수를 갔어요.	0
9236295	근데 둘째 낳고 육아를 시작하는데… 아…세상에...너무 힘든 거예요!!	1
7880374	애가 하나일 때랑 둘일 때랑은 차원이 다르더라구요.	1
8779013	근데 애가 있으니까 뭐 할 수 있는 게 없어. 키우는 것만으로도 벅차.	1
4468996	아기가 태어나고 나서 힘든 일이 너무 많아요.	1
8887762	누가 아기를 천사 같다고 했나 몰라요…	1
3228082	차라리 돈 주고 보모를 데리고 오는 게 나을 거 같아요.	1
10092517	큰딸 낳으면서 육아를 병행하기가 힘들었거든요.	1
9614780	아들은 딸보다 손이 많이 가서 더 힘들더라.	1
9132412	대학교 다닐 때 엄청 마셨죠. 근데 저는 술자리가 좋다기보다는 술 자체가 좋아요.	0
8546601	"나이 들면서 마시는 양이 더 늘었어요. 하루에 한 번은 꼭 먹고, 많이 먹으면 혼자 4병까지도 먹었어요."	0
7297027	"이제는 맥주가지고는 안 되고, 소주 한 병은 먹어야 잠을 잘 수 있어."	0
3691200	"술은 주 2회, 소주 1병 반 먹어."	0
1593277	처음엔 속상해서 술을 마시기 시작했어요.	0
8286128	오히려 내가 술이 늘었어.	0
9709538	특히 소주를 좋아하는데 일주일에 두세 번 소주 한두 병씩은 마신 것 같아.	0
3139587	술의 힘이라도 빌려보려고 요즘 매일 맥주를 두 캔씩 마시고 있어.	0
9275609	취하니까 좀 낫더라고요.	0
10265552	한 잔 할래요?	0
4814799	니가 나랑 같이 마셔줄래?	0
9819931	이틀 전에 마지막으로 소주 한 병 마셨어.	0
8770973	원래 술이 센 편이라…주량이 꽤 되는데 매일 마시면서 더 늘어났어요.	0
10058323	이젠 마셔도 잘 안 취하는것 같아요.	0
8220928	그러다 보니 술을 많이 마시게 됐어요.	0
10244082	술은 또 잘 들어가요.	0
7811187	자주 그러는 건 아니고 한 몇 주에 한 번? 마시고 그러긴 한데…	0
7445928	근데 술을 마시면 아무래도 분위기가 풀어지니까 괜찮아지잖아요.	0
5046012	어색함이 싫어서가 아니라 술이 좋아서 마시게 되는 기분…?	0
6835459	보통은 술 마시면서 풀어. 산책하거나.	0
8370160	술만 마시게 되고.	0
9743883	소주가 제일 싸니까 주로 소주를 많이 마셨죠.	0
8727657	그래서 언젠가부터 저녁에 반주로 술을 조금씩 마시기 시작했어요.	0
5822705	처음에는 그냥 한두 잔이었는데 점점 늘어나서 한 병 반 정도는 마시고…	0
9225326	안주는 당연히 안 먹지. 그냥 TV 보면서 술만 홀짝거려.	0
7059569	한 번 마실 때마다 한 병 반이나 두 병 정도는 마신 것 같네요.	0
8772441	술은 자주 먹기 시작하면 끊기가 어렵자나.	0
5860694	친구와 술먹으면 항상 제가 돈을 내는게 당연시 됐어요.	0
5931571	"술 마지막으로 마신 지 한 15일 됐을 거에요. 소주 3,4병 정도 먹었어요."	0
10149694	술 마시면 취할 때까지 끝까지 마셔.	0
5304948	"주변 사람들이 그만 마시라고 좀 말리는 편인데… 아니, 뭐 술 먹고 뒈져도 내가 뒈지지, 지들이 뒈지나?"	0
6787408	그거를 알면서도… 사람들이 가자가자 한 잔 마시자 이러면 4차까지 가게 되는 거예요.	0
8676994	보통 마시면 소주 세 병까지는 보통으로 마시는 거 같아요.	0
2093720	막걸리를 사와서 세 병을 혼자서 다 먹었나 봐요.	0
8625883	아는 언니가 이제 나보고 술꾼 다 됐대.	0
9154873	그날도 또 버릇대로 머리끝까지 취할 때까지 마시고… 집에 들어오는데 월초에 헬스장 끊었던 게 생각이 나는 거야.	0
1991642	보름 전에 소주 3~4병 마신게 마지막이야.	0
7212404	어떨 땐 폭주하기도 하고요. 많이 마실 때는 한번에 3~4병씩 마셔요.	0
2763193	한 번 마실 때마다 두 병씩은 마신 것 같아요.	0
10257300	일 주일에 2번은 술을 먹는 것 같아요. 한 번 먹을 때마다 소주 한 병 반 정도?	0
8786104	근데도 술을 끊지는 못하겠어요.	0
7971731	보통 하루에 1병씩은 먹는 거 같아요.	0
5463486	심지어 술을 매일매일 마셨어.	0
9307945	그 뒤로 술을 마시기 시작했어요. 술 마시면 몽롱해져서 아무 생각이 들지 않아서 좋더라구요.	0
9986409	그래서 밤마다 술을 먹게 됐어요.	0
9754542	제가 술 마시는 걸 좋아해요.	0
8556524	젊을 때부터 술을 많이 마셨거든요.	0
9776700	젊었을 때부터 술이 너무 좋았어. 	0
9246223	술자리보다 술 자체를 엄청 즐기는 편이야.	0
1369659	"술은 예전부터 좋아했는데, 한창 잘 마실 시기엔 1주일에 2,3번 소주 2병 정도 마셨어."	0
164526	나도 옆에 있다 보니 닮아가나 봐. 술꾼이 다 됐어.	0
8581877	같이 마실 때도 많고 나 혼자 마실 때도 있어.	0
7433196	"그래서 술자리 뿐만 아니라, 불안하면 혼자 집에서 술 마시는 횟수가 점점 늘고 있어."	0
10275495	그래서 일주일에 3번 정도는 친구들을 만나서 술을 마셨어요.	0
5860295	예전보다 자주 마셔서인지 주량이 많이 늘었어.	0
8008441	일주일에 세네 번은 마신 것 같아요.	0
9943432	일주일에 한두번 소주 한 병씩 마셔요.	0
5757510	원래 술을 잘 안 마시는데 승진한 후에도 거의 맨날 마시게 됐어요.	0
9706813	얼마 전에 일 때문에 파주에서 일산으로 집을 옮겼어요. 	0
9974199	서초동 쪽에 마음에 드는 집이 있어서 계약을 했지.	0
3895571	결국 이사를 해야 했어요.	0
3785542	일산은 신도시고 아파트도 깨끗하고 주변에 없는 게 없어요.	0
8696730	힘들었던 기억은 다 잊고 새 출발 하고 싶어서 올해 이사했어요.	0
8889024	그런 거면 나 전학시킨 자기들 잘못도 있지. 이사는 왜 해?	0
9125737	특히 3년 전쯤에 인덕원에서 서초동으로 이사를 했거든요.	0
5287235	원래 살던 신혼집보다 훨씬 괜찮은 곳으로 간 거라 좋을 줄 알았어요.	0
9736152	그래서 그냥 차라리 이사를 가자 마음을 먹었어.	0
8055001	그래서 지방으로 내려갔지.	0
9428505	이렇게 맞고 사는데 당연히 이혼 생각했죠. 	1
2961798	"참 좋은 분들이라고 생각했는데, 그걸 알자마자 바로 이혼하라고 하시더라고요."	1
4201669	부인과 헤어진 지는 좀 됐어요.	1
